event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
BGD24905,22-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),Independent Politicians (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Narayanganj,Rupganj,Rupganj,23.8244,90.5163,2,Prothom Alo,National,"On 22 July 2023, supporters of winning and losing candidates (Independents) in by-polls, led by the candidates, clashed using fire arms, stones, and bricks in Rupganj upazila (Narayanganj, Dhaka), over establishing dominance in the area. At least 10 people were injured, including 4 with bullet injuries. Shops were vandalized during the clash.",0,crowd size=no report,1724113671
BGD24884,21-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BJSL: Bangladesh Jatiya Sramik League; Labor Group (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Barisal,Barisal,Barisal Sadar,Barisal,22.705,90.3701,1,Prothom Alo,National,"On 21 July 2023, members of Jatiya Sramik League (BJSL) staged counter demonstrations in Barisal city (Barisal Sadar), following the formation of new committee. Members of rival factions clashed during the demonstrations. At least 10 people were injured in the incident.",0,crowd size=no report,1690292900
BGD24884,21-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BJSL: Bangladesh Jatiya Sramik League; Labor Group (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Barisal,Barisal,Barisal Sadar,Barisal,22.705,90.3701,1,Prothom Alo,National,"On 21 July 2023, members of Jatiya Sramik League (BJSL) staged counter demonstrations in Barisal city (Barisal Sadar), following the formation of new committee. Members of rival factions clashed during the demonstrations. At least 10 people were injured in the incident.",0,crowd size=no report,1690292900
BGD24871,21-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Journalists (Bangladesh); Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Chittagong,Chittagong,Pahartali,Chittagong,22.3571,91.7823,1,Dhaka Tribune,National,"On 21 July 2023, a large number of people including relatives, journalists, students, youth and cultural activists staged a human chain protest in front of Chittagong Press Club, Chittagong city (Pahartali), demanding justice over the murder of Bangladeshi student, who was killed in the United States allegedly by robbers.",0,crowd size=large,1715131155
BGD24917,21-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Labor Group (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Paltan,Dhaka - Paltan,23.7333,90.4125,1,New Age (Bangladesh),National,"On 21 July 2023, members of Bangladesh Trade Union Centre staged a protest rally in front of National Press Club, Dhaka - Paltan (Paltan), demanding the minimum wage for the garment workers Tk 20,000 per month and the withdrawal of the Essential Services Bill.",0,crowd size=no report,1721769314
BGD24862,21-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Madaripur,Madaripur Sadar,Madaripur,23.171,90.2094,2,United News of Bangladesh,National,"On 21 July 2023, two groups of villagers clashed at Silar Char village in Madaripur Sadar (Dhaka), over sexual harassment of a village girl. At least 12 people were injured in the clash.",0,crowd size=no report,1724787053
BGD24862,21-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Madaripur,Madaripur Sadar,Madaripur,23.171,90.2094,2,United News of Bangladesh,National,"On 21 July 2023, two groups of villagers clashed at Silar Char village in Madaripur Sadar (Dhaka), over sexual harassment of a village girl. At least 12 people were injured in the clash.",0,crowd size=no report,1724787053
BGD24851,20-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Chittagong,Chittagong,Hathazari,Fatehpur,22.4822,91.8142,1,Prothom Alo,National,"On 20 July 2023, members of Chhatra League (BCL) engaged in a factional clash using sticks at Chittagong university, Fatehpur union, Hathazari upazila (Chittagong), over formation of new committee.",0,crowd size=no report,1715131155
BGD24851,20-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Chittagong,Chittagong,Hathazari,Fatehpur,22.4822,91.8142,1,Prothom Alo,National,"On 20 July 2023, members of Chhatra League (BCL) engaged in a factional clash using sticks at Chittagong university, Fatehpur union, Hathazari upazila (Chittagong), over formation of new committee.",0,crowd size=no report,1715131155
BGD24864,20-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Chittagong,Chittagong,Hathazari,Fatehpur,22.4822,91.8142,1,Prothom Alo,National,"On 20 July 2023, members of Chhatra League (BCL) staged a protest at the gate of Chittagong university, Fatehpur union, Hathazari upazila ( Chittagong), demanding formation of new committee and cancellation of incumbent one.",0,crowd size=no report,1715131155
BGD24867,20-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),BNP: Bangladesh Nationalist Party,Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Paltan,Dhaka - Paltan,23.7333,90.4125,1,Daily Star (Bangladesh),National,"On 20 July 2023, members of BNP staged a protest rally in Dhaka - Paltan (Paltan), against the prior killing of Krishak Dal leader during a clash with police forces when BNP was staging mass demonstration (coded separately).",0,crowd size=no report,1721769314
BGD24854,20-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi,23.923,90.7177,2,Daily Star (Bangladesh),National,"On 20 July 2023, members of Awami League and BNP engaged in a clash using firearms in Narsingdi Sadar (coded as Narsingdi, Dhaka), after a verbal altercation over the Awami League's political rally escalated. At least 8 people were injured.",0,crowd size=no report,1723576772
BGD24854,20-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),AL: Bangladesh Awami League,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Narsingdi,Narsingdi Sadar,Narsingdi,23.923,90.7177,2,Daily Star (Bangladesh),National,"On 20 July 2023, members of Awami League and BNP engaged in a clash using firearms in Narsingdi Sadar (coded as Narsingdi, Dhaka), after a verbal altercation over the Awami League's political rally escalated. At least 8 people were injured.",0,crowd size=no report,1723576772
BGD24852,19-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur,25.6274,88.6377,1,Dhaka Tribune,National,"On 19 July 2023, members of Chhatra League (BCL) and BNP clashed in Dinajpur city (Dinajpur Sadar, Rangpur), when members of BCL intercepted a bus carrying BNP members for road march against the Awami League government. At least 20 persons were injured during two clashes (second clash coded separately).",0,crowd size=no report,1690292900
BGD24852,19-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur,25.6274,88.6377,1,Dhaka Tribune,National,"On 19 July 2023, members of Chhatra League (BCL) and BNP clashed in Dinajpur city (Dinajpur Sadar, Rangpur), when members of BCL intercepted a bus carrying BNP members for road march against the Awami League government. At least 20 persons were injured during two clashes (second clash coded separately).",0,crowd size=no report,1690292900
BGD24855,19-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur,25.6274,88.6377,1,Dhaka Tribune,National,"On 19 July 2023, members of BNP and Chhatra League (BCL) clashed at Hajee Mohammad Danesh Science and Technology University in Dinajpur city (Dinajpur Sadar, Rangpur), after an initial clash when BCL members intercepted a bus carrying BNP members (coded separately). At least 20 people were injured during two clashes (first clash coded separately), and 4 buses were vandalised during the clash. University infrastructure was also vandalised during the clash.",0,crowd size=no report,1690292900
BGD24855,19-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Rangpur,Dinajpur,Dinajpur Sadar,Dinajpur,25.6274,88.6377,1,Dhaka Tribune,National,"On 19 July 2023, members of BNP and Chhatra League (BCL) clashed at Hajee Mohammad Danesh Science and Technology University in Dinajpur city (Dinajpur Sadar, Rangpur), after an initial clash when BCL members intercepted a bus carrying BNP members (coded separately). At least 20 people were injured during two clashes (first clash coded separately), and 4 buses were vandalised during the clash. University infrastructure was also vandalised during the clash.",0,crowd size=no report,1690292900
BGD24875,19-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Rajshahi,Bogra,Bogra Sadar,Bogra,24.853,89.3732,1,Dhaka Tribune,National,"On 19 July 2023, students of several girls education institutions staged a human chain protest in Bogra city (Bogra Sadar, Rajshahi), against the BNP members for exploding cocktail bombs near a school, during their mass movement (coded separately).",0,crowd size=no report,1702412007
BGD24857,19-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Chittagong,Pahartali,Chittagong,22.3571,91.7823,1,Dhaka Tribune,National,"On 19 July 2023, members of BNP vandalized the elections office of Awami League with sticks in Chittagong city (Pahartali), over political rivalry during by-polls.",0,crowd size=no report,1715131155
BGD24883,19-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),AL: Bangladesh Awami League; BCL: Bangladesh Chhatra League; Jubo League; Students (Bangladesh),Rioters,Rioters only,,50,South Asia,Bangladesh,Chittagong,Chittagong,Pahartali,Chittagong,22.3571,91.7823,1,Dhaka Tribune,National,"On 19 July 2023, members of Awami League, Chhatra League (BCL), and Jubo League staged a demonstration in Chittagong city (Pahartali), against the vandalism of their office by BNP members (coded separately). Demonstrators vandalised BNP office in retaliation during the demonstration.",0,crowd size=no report,1715131155
BGD24863,19-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Shahbagh,Dhaka - Shahbagh,23.7317,90.3959,1,Dhaka Tribune,National,"On 19 July 2023, thousands of members of Chhatra League (BCL) staged a protest at Dhaka university, Dhaka - Shahbagh (Shahbagh), against the vandalism and assault by members of BNP on Awami League peace rally, and several educational institutions (coded separately).",0,crowd size=thousands,1721769314
BGD24865,19-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),BNP: Bangladesh Nationalist Party,Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,,Dhaka,23.7656,90.3879,1,Dhaka Tribune,National,"On 19 July 2023, members of BNP held a protest rally that passed through various areas of Dhaka city, demanding resignation of Awami League government and fresh elections under a neutral caretaker setup.",0,crowd size=no report,1721769314
BGD24848,19-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),AL: Bangladesh Awami League,Rioters,Rioters only,,50,South Asia,Bangladesh,Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur,24.9197,89.9481,1,Prothom Alo,National,"On 19 July 2023, members of Awami League exploded cocktail bombs at the BNP office in Jamalpur city (Jamalpur Sadar, Mymensingh), over political rivalry.",0,crowd size=no report,1726526020
BGD24866,19-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),BNP: Bangladesh Nationalist Party,Protesters,Protesters only,,50,South Asia,Bangladesh,Mymensingh,Jamalpur,Jamalpur Sadar,Jamalpur,24.9197,89.9481,1,Prothom Alo,National,"On 19 July 2023, members of BNP staged a protest in front of party office in Jamalpur city (Jamalpur Sadar, Mymensingh), against the members of Awami League for exploding cocktail bombs at BNP office (coded separately).",0,crowd size=no report,1726526020
BGD24881,18-Jul-23,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Bangladesh),GM: Ganatantra Mancha,Protesters,Rioters-Protesters,,50,South Asia,Bangladesh,Chittagong,Chittagong,Pahartali,Chittagong,22.3571,91.7823,1,New Age (Bangladesh),National,"On 18 July 2023, members of Chhatra League (BCL) assaulted and injured the members of Ganatantra Mancha in Chittagong city (Pahartali), during their protest against the Awami League government, demanding its resignation and fresh elections under a neutral caretaker setup. At least 10 people were injured in the incident. BCL was organizing a mass reception program for one of its leaders at the same time as the protest.",0,crowd size=no report,1715131155
BGD24881,18-Jul-23,2023,1,Demonstrations,Protests,Protest with intervention,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Students (Bangladesh),Rioters,Rioters-Protesters,,50,South Asia,Bangladesh,Chittagong,Chittagong,Pahartali,Chittagong,22.3571,91.7823,1,New Age (Bangladesh),National,"On 18 July 2023, members of Chhatra League (BCL) assaulted and injured the members of Ganatantra Mancha in Chittagong city (Pahartali), during their protest against the Awami League government, demanding its resignation and fresh elections under a neutral caretaker setup. At least 10 people were injured in the incident. BCL was organizing a mass reception program for one of its leaders at the same time as the protest.",0,crowd size=no report,1715131155
BGD24889,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Chittagong,Khagrachhari,Khagrachhari Sadar,Khagrachhari,23.1079,91.9701,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with members of Awami League using sticks during their demonstration in Khagrachhari town (Khagrachhari Sadar, Chittagong), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 50 people were injured in the clash. Clash ensued when members of Awami League held a peace march at the same location as BNP. Police fired tear gas to disperse the crowd.",0,crowd size=no report,1716919045
BGD24889,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),AL: Bangladesh Awami League,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Chittagong,Khagrachhari,Khagrachhari Sadar,Khagrachhari,23.1079,91.9701,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with members of Awami League using sticks during their demonstration in Khagrachhari town (Khagrachhari Sadar, Chittagong), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 50 people were injured in the clash. Clash ensued when members of Awami League held a peace march at the same location as BNP. Police fired tear gas to disperse the crowd.",0,crowd size=no report,1716919045
BGD24868,18-Jul-23,2023,1,Demonstrations,Protests,Peaceful protest,Protesters (Bangladesh),GM: Ganatantra Mancha,Protesters,Protesters only,,50,South Asia,Bangladesh,Dhaka,Dhaka,Mirpur,Dhaka - Mirpur,23.7931,90.3629,1,New Age (Bangladesh),National,"On 18 July 2023, hundreds of members of Ganatantra Mancha staged a protest in Dhaka - Mirpur (Pallabi), against the Awami League government, demanding its resignation and fresh elections under a neutral caretaker setup.",0,crowd size=hundreds,1721769314
BGD24891,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Dhaka,Mirpur,Dhaka - Mirpur,23.7931,90.3629,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with members of Chhatra League (BCL) using brick chips, during their demonstration in Dhaka - Mirpur (Pallabi), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. Dozens of people, including media workers were injured, and a motorcycle was vandalised during the clash.",0,crowd size=no report,1721769314
BGD24891,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BCL: Bangladesh Chhatra League; Civilians (Bangladesh); Journalists (Bangladesh); Students (Bangladesh),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Dhaka,Mirpur,Dhaka - Mirpur,23.7931,90.3629,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with members of Chhatra League (BCL) using brick chips, during their demonstration in Dhaka - Mirpur (Pallabi), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. Dozens of people, including media workers were injured, and a motorcycle was vandalised during the clash.",0,crowd size=no report,1721769314
BGD24880,18-Jul-23,2023,1,Demonstrations,Protests,Protest with intervention,Protesters (Bangladesh),BNP: Bangladesh Nationalist Party,Protesters,State forces-Protesters,,50,South Asia,Bangladesh,Chittagong,Noakhali,Noakhali Sadar,Noakhali,22.8667,91.1,1,Dhaka Tribune,National,"On 18 July 2023, police forces used force to stop the protest of BNP (as claimed by BNP) in Noakhali city (Noakhali Sadar, Chittagong), demanding resignation of the Awami League government and fresh elections under a neutral caretaker setup. Police denied the claims.",0,crowd size=no report,1724113671
BGD24880,18-Jul-23,2023,1,Demonstrations,Protests,Protest with intervention,Police Forces of Bangladesh (2009-2024),,State forces,State forces-Protesters,,50,South Asia,Bangladesh,Chittagong,Noakhali,Noakhali Sadar,Noakhali,22.8667,91.1,1,Dhaka Tribune,National,"On 18 July 2023, police forces used force to stop the protest of BNP (as claimed by BNP) in Noakhali city (Noakhali Sadar, Chittagong), demanding resignation of the Awami League government and fresh elections under a neutral caretaker setup. Police denied the claims.",0,crowd size=no report,1724113671
BGD24886,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,State forces-Rioters,,50,South Asia,Bangladesh,Barisal,Pirojpur,Pirojpur Sadar,Pirojpur,22.5796,89.9752,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with police forces during their demonstration in Pirojpur district town (Pirojpur Sadar, Barisal), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 7 police personnel were injured in the clash. Police arrested 15 persons in connection with the incident.",0,crowd size=no report,1724113671
BGD24886,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Police Forces of Bangladesh (2009-2024),,State forces,State forces-Rioters,,50,South Asia,Bangladesh,Barisal,Pirojpur,Pirojpur Sadar,Pirojpur,22.5796,89.9752,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with police forces during their demonstration in Pirojpur district town (Pirojpur Sadar, Barisal), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 7 police personnel were injured in the clash. Police arrested 15 persons in connection with the incident.",0,crowd size=no report,1724113671
BGD24887,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,State forces-Rioters,,50,South Asia,Bangladesh,Rajshahi,Bogra,Bogra Sadar,Bogra,24.853,89.3732,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with police forces, vandalised a police post and a school bus, during their demonstration in Bogra city (Bogra Sadar, Rajshahi), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. Police claim that BNP members threw stones, hand grenades and cocktail bombs at the police, while the police used tear gas and baton charge to disperse the demonstrators. According to the police, at least 10 people were injured in the clash, while the BNP claims that at least 200 BNP supporters were injured, with around 50 receiving gunshot injuries. Many students were injured due to tear gas.",0,crowd size=no report,1724113671
BGD24887,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Police Forces of Bangladesh (2009-2024),,State forces,State forces-Rioters,,50,South Asia,Bangladesh,Rajshahi,Bogra,Bogra Sadar,Bogra,24.853,89.3732,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with police forces, vandalised a police post and a school bus, during their demonstration in Bogra city (Bogra Sadar, Rajshahi), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. Police claim that BNP members threw stones, hand grenades and cocktail bombs at the police, while the police used tear gas and baton charge to disperse the demonstrators. According to the police, at least 10 people were injured in the clash, while the BNP claims that at least 200 BNP supporters were injured, with around 50 receiving gunshot injuries. Many students were injured due to tear gas.",0,crowd size=no report,1724113671
BGD24888,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,State forces-Rioters,,50,South Asia,Bangladesh,Dhaka,Kishoregonj,Kishoreganj Sadar,Kishoreganj,24.4338,90.7847,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with police forces in Kishoreganj town (Kishoreganj Sadar, Kishoregonj, Dhaka), during their demonstration demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. Scores were injured during the clash.",0,crowd size=no report,1724113671
BGD24888,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Police Forces of Bangladesh (2009-2024),,State forces,State forces-Rioters,,50,South Asia,Bangladesh,Dhaka,Kishoregonj,Kishoreganj Sadar,Kishoreganj,24.4338,90.7847,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with police forces in Kishoreganj town (Kishoreganj Sadar, Kishoregonj, Dhaka), during their demonstration demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. Scores were injured during the clash.",0,crowd size=no report,1724113671
BGD24890,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat,25.0945,89.0229,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with members of Awami League in Joypurhat town (Joypurhat Sadar, Rajshahi), during their demonstration demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 30 people were injured and an office of BNP was vandalised during the clash.",0,crowd size=no report,1724113671
BGD24890,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),AL: Bangladesh Awami League; Police Forces of Bangladesh (2009-2024),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Rajshahi,Joypurhat,Joypurhat Sadar,Joypurhat,25.0945,89.0229,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with members of Awami League in Joypurhat town (Joypurhat Sadar, Rajshahi), during their demonstration demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 30 people were injured and an office of BNP was vandalised during the clash.",0,crowd size=no report,1724113671
BGD24892,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; JCD: Bangladesh Jatiotabadi Chatra Dal; JJD: Jatiyatabadi Jubo Dal; Students (Bangladesh),Rioters,State forces-Rioters,,50,South Asia,Bangladesh,Khulna,Khulna,Khulna Sadar,Khulna,22.8097,89.5643,2,Dhaka Tribune,National,"On 18 July 2023, members of BNP, Chatra Dal (JCD), and Jubo Dal clashed with police forces, and vandalised vehicles, during their demonstration in Khulna Sadar (coded as Khulna), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. Police personnel were injured in the clash.",0,crowd size=no report,1724113671
BGD24892,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Police Forces of Bangladesh (2009-2024),,State forces,State forces-Rioters,,50,South Asia,Bangladesh,Khulna,Khulna,Khulna Sadar,Khulna,22.8097,89.5643,2,Dhaka Tribune,National,"On 18 July 2023, members of BNP, Chatra Dal (JCD), and Jubo Dal clashed with police forces, and vandalised vehicles, during their demonstration in Khulna Sadar (coded as Khulna), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. Police personnel were injured in the clash.",0,crowd size=no report,1724113671
BGD24893,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party; Farmers (Bangladesh); JJD: Jatiyatabadi Jubo Dal; JKD: Jatiyatabadi Krishak Dal,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Chittagong,Lakshmipur,Lakshmipur Sadar,Lakshmipur,22.9443,90.8301,2,Daily Star (Bangladesh); Dhaka Tribune,National,"On 18 July 2023, members of BNP, JJD and JKD clashed with members of Awami League during their demonstration in Lakshmipur Sadar (coded as Lakshmipur, Chittagong), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 50 people were injured, including police personnel, and a leader of Krishak Dal was killed during the clash. Police fired tear gas and rubber bullets to disperse the clashing members.",1,crowd size=no report,1724113671
BGD24893,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),AL: Bangladesh Awami League; Police Forces of Bangladesh (2009-2024),Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Chittagong,Lakshmipur,Lakshmipur Sadar,Lakshmipur,22.9443,90.8301,2,Daily Star (Bangladesh); Dhaka Tribune,National,"On 18 July 2023, members of BNP, JJD and JKD clashed with members of Awami League during their demonstration in Lakshmipur Sadar (coded as Lakshmipur, Chittagong), demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 50 people were injured, including police personnel, and a leader of Krishak Dal was killed during the clash. Police fired tear gas and rubber bullets to disperse the clashing members.",1,crowd size=no report,1724113671
BGD24856,18-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Rajbari,Rajbari Sadar,Rajbari,23.7597,89.646,1,Dhaka Tribune,National,"On 18 July 2023, members of rival BNP factions clashed in Rajbari city (Rajbari Sadar, Dhaka), over factional rivalry on the day of mass BNP demonstrations demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 10 people were injured in the clash.",0,crowd size=no report,1726602879
BGD24856,18-Jul-23,2023,1,Political violence,Riots,Mob violence,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,Rioters-Rioters,,50,South Asia,Bangladesh,Dhaka,Rajbari,Rajbari Sadar,Rajbari,23.7597,89.646,1,Dhaka Tribune,National,"On 18 July 2023, members of rival BNP factions clashed in Rajbari city (Rajbari Sadar, Dhaka), over factional rivalry on the day of mass BNP demonstrations demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 10 people were injured in the clash.",0,crowd size=no report,1726602879
BGD24885,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Rioters (Bangladesh),BNP: Bangladesh Nationalist Party,Rioters,State forces-Rioters,,50,South Asia,Bangladesh,Chittagong,Feni,Feni Sadar,Feni,23.0144,91.3966,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with police forces in Feni town (Feni Sadar, Chittagong), during their demonstration demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 30 people, including journalists were injured in the clash. Police fired tear gas and rubber bullets to disperse the demonstrators.",0,crowd size=no report,1727204918
BGD24885,18-Jul-23,2023,1,Demonstrations,Riots,Violent demonstration,Police Forces of Bangladesh (2009-2024),Civilians (Bangladesh); Journalists (Bangladesh),State forces,State forces-Rioters,,50,South Asia,Bangladesh,Chittagong,Feni,Feni Sadar,Feni,23.0144,91.3966,1,Dhaka Tribune,National,"On 18 July 2023, members of BNP clashed with police forces in Feni town (Feni Sadar, Chittagong), during their demonstration demanding resignation of Awami League government and fresh elections under a neutral caretaker setup. At least 30 people, including journalists were injured in the clash. Police fired tear gas and rubber bullets to disperse the demonstrators.",0,crowd size=no report,1727204918
